Training score,Validation score,Testing score,Task,Dataset,Network,Method,p,q,gamma
0.4042653937486212,0.38763301364163616,0.34255194144788775,DOID:50,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.3370620525143568,0.4686627870084444,0.3857592182739732,DOID:5082,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.5218601558936997,1.3667900102842234,0.13973063859050688,DOID:5418,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.7440833056335483,-0.015821047085516227,-0.04864465639113521,DOID:5679,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.33867834694563287,-0.17456181781304356,1.6850366010817144,DOID:6000,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.2116093864184074,0.37843516406731126,0.35431609008000625,DOID:6050,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.43442184346015966,0.9261214716889252,0.4037662215389089,DOID:607,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.2558318909981113,0.4067386988169785,1.197534881237613,DOID:6498,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.3275080683027876,0.18252172282376458,0.9275859665323328,DOID:680,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.4298367601479942,1.8293043340587585,1.9267496212571136,DOID:700,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.18489559955871535,0.2515654671739566,0.4134582181688145,DOID:7148,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.2133193885595681,0.04304280148298622,-0.04652328182273472,DOID:7327,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.2710225714213844,0.8317487469097653,1.5336672145749248,DOID:76,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.5232642724728038,0.895319648697185,1.4422916544873794,DOID:767,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.1335954836422877,-0.01384354304533205,0.8153941979376754,DOID:8469,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.46725209335358014,0.39283439120867086,0.1432869457912651,DOID:848,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.5399055101017676,0.6806385292702903,0.6846428811019222,DOID:898,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.40175455596907594,0.515619703443998,1.6111165808571315,DOID:9252,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.8004467077923382,0.3399470894647862,1.370422565858947,DOID:934,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.23732933755706948,-0.13335850136735466,0.02359213391590925,DOID:9351,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.9212384868551904,1.8251919214968904,1.2067714893309536,DOID:9406,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.6640809300159081,0.4865240651879522,1.6125241610458152,DOID:9455,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.38998168077273004,0.16466031401732753,2.0722253287299455,DOID:974,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.12951245244944906,-0.2673488470345689,-0.41461551415314957,DOID:9741,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.5830075202251025,0.5241603971019693,1.1243343413292983,DOID:9837,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.7002393009494432,-0.004667000849273313,1.301411156335442,DOID:9884,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.292615196179532,0.603596005231382,0.3983577141201366,DOID:9975,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.6639168886803892,1.2232140448023037,1.978311416735787,DOID:9993,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.5032537614758037,0.4455941103739753,0.05045930473557847,GO:0000725,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.4464293787406368,2.10680662722232,0.7179340373690221,GO:0001676,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.8384845282671975,0.6164180187239559,1.134745377407128,GO:0006261,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.8567116271380034,0.0698876596936741,0.11563487144185647,GO:0006302,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.8167394487144575,0.42444192368111267,0.3693776045637736,GO:0006333,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.7695595893521753,1.422471414910017,2.195722358327028,GO:0006364,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.405128326392649,0.7243111280777659,0.7587055426321527,GO:0006402,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.0620381211033167,2.026999618992376,2.590148659511239,GO:0006414,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.2962147020266719,-0.2442034164297313,-0.3945970469759144,GO:0006470,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.1863650036836184,0.22181176540703332,0.3693755861796332,GO:0006473,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.9305438165713988,0.5485338549224654,0.4157056542848369,GO:0006479,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.46176133385201235,1.2386235759798212,0.14307512843531225,GO:0006486,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.2538686570245527,0.126935621862767,-0.06666035929570151,GO:0006497,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.4626940441254652,0.6953961924639571,-0.2295346734638668,GO:0006611,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.4494397841766022,0.46661525104638923,-0.08454609964521557,GO:0006650,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.4920324535082934,1.371691605437303,2.953339514465268,GO:0006805,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
2.455216442631056,2.248986125290382,1.3318533200784133,GO:0006813,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.3993204187649693,0.8565432621866326,0.7158846487564472,GO:0006816,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.6722664997913909,1.3737516050681018,2.914276791844987,GO:0006865,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.23829317713799952,0.4348082037141761,0.7438107469996227,GO:0006888,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.9879304271478999,0.17466876449194393,-0.1122515330402428,GO:0006979,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.13034556320319296,0.15377303117263907,0.12946067207419182,GO:0006986,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.5623075293314295,0.5648661365232104,1.3819697318431825,GO:0007030,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.3265413915803344,-0.09153378706977273,-0.020139889964211365,GO:0007033,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.8530999794496295,1.0976186070819116,0.29813038865131275,GO:0007051,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
2.335061425361607,2.4133945531854506,1.7326331127700678,GO:0007268,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.6262167596180213,0.8039911177295274,1.7303067376758596,GO:0008033,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.5373857416929584,-0.06311129262411733,0.10782887927651573,GO:0009062,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.9343968647345047,1.9645444853955418,-0.23559881838664692,GO:0009168,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.6527589995946623,0.7901164900752976,1.161015893061333,GO:0010038,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.5582413172333256,-0.11567459542122623,0.8343171699354215,GO:0010498,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.4014401447032734,-0.0950396503153284,0.14972527646412367,GO:0010970,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.1133828245460893,0.7971073845618518,2.1372424329550914,GO:0015893,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.20786127920525663,0.11989239570504097,0.8248510427557811,GO:0016050,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.2566417696579306,0.20202451294723772,0.4857938249560581,GO:0016236,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.7006796400961317,1.2561926848723126,1.2795144611185776,GO:0022618,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
2.3899855674159225,0.5029555772568004,0.484368779535345,GO:0030148,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.6133132634865719,-0.1515767537442367,-0.0771526832323213,GO:0042147,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
1.126751847855148,2.5998077800826107,2.0414515112169034,GO:0043588,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.9425045112594119,0.8550690197200139,2.0382772479791695,GO:0045333,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.918036442706021,0.0790393080277394,-0.01939552349533525,GO:0046496,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.42535209129528806,1.2925902639190987,1.433368196450128,GO:0046777,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.49330247765892515,2.1379911488563685,0.9395709842427402,GO:0048812,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.7134996994411291,-0.1312189969078619,0.06259678254492064,GO:0050821,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.17445363306540024,0.4554851433586668,1.0480205641013993,GO:0090150,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.7200623571760492,0.06962907053261136,0.015557933576464752,GO:0097190,GOBP,HumanBase-global,Node2vec++,100.0,100.0,1.0
0.6466434849848065,1.198380227303955,0.769005765865523,DOID:0050534,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.39211623764303,0.6468770034989995,0.667893076951711,DOID:0050565,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.38266746723979367,-0.08354164110461737,0.9893202387974501,DOID:0050567,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.6288800112659689,0.7974915730214343,0.8250515588448248,DOID:0050700,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.42743888419869863,0.6357108677624104,0.4764943860036526,DOID:0050888,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.6323661084708739,-0.08271473670558896,0.15536340413573466,DOID:0050889,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.3801643182792345,0.5567223434837361,1.3029851600790023,DOID:0060260,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.318778180628613,0.09436756051845563,0.8845440597255821,DOID:0060262,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.2756970144942141,0.11273189617883507,-0.31335434932766726,DOID:10124,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.45988360736998773,1.8862309690319072,1.5515367496223125,DOID:10126,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.3272737255394283,1.61669241065538,1.3254111904390689,DOID:10141,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.206228246075083,-0.3730516872629663,0.023616500242579636,DOID:10155,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.3220561767534713,-0.3766434859728972,-0.05656375049868443,DOID:1037,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.3215863292320495,0.28028985056308636,0.08344414449944274,DOID:10584,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.7183669663730774,0.4007016895357648,0.07332334598539092,DOID:10629,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.30890764206733706,0.38445204603654376,0.786260690341828,DOID:1074,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.4150619770269479,0.2165555295163872,-0.0541338882373629,DOID:10763,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.28053136863560035,0.04421280125509122,0.13688709323255902,DOID:10952,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.0377382322384283,0.3205909810831183,-0.015933743038282773,DOID:110,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.3862156877452506,0.09531439453210004,0.3435067215265759,DOID:1100,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.2721799840289285,0.20815813740258068,0.3898567582808855,DOID:11383,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.4590427134068741,0.4543482551294235,0.8413409549619832,DOID:11612,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.17537099902598494,-0.0618790503367655,0.21395817458789446,DOID:11836,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.3080238869182723,-0.3130505320840683,0.8874144798891872,DOID:120,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.15644511745272957,0.21627432454025153,0.14415940912386616,DOID:1205,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.8180637364917591,0.21038311612955404,0.37450762715453134,DOID:12336,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.35283656905565247,0.7399966440770278,1.3300717188438327,DOID:1247,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.38819748261627823,0.2306083037665937,0.5702061590394618,DOID:1279,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.9157654306290753,-0.417444544273725,-0.09862507000964568,DOID:12798,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.3421474684671931,0.44454230253632004,0.8482990815428972,DOID:12849,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.20958148380681527,0.07287850163530772,0.0056029464218219,DOID:1324,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.4037650972737071,0.33561527852730444,0.37231935071719663,DOID:1425,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.070397236931106,0.14647249776753357,0.2700154736959737,DOID:1432,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.29398892268038007,0.4135161752915297,0.8041922043720525,DOID:1443,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.16836764519131237,-0.019626771805183726,0.7161794502674897,DOID:161,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.3256318974246204,0.7119180380875045,0.5042686707746002,DOID:1657,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.20963930067531483,0.6630435558597061,0.38928056232272007,DOID:1682,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.455932400176065,0.08636189198728564,-0.22895604301318412,DOID:1686,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.324224697456563,0.42107377845426497,1.1499602549893861,DOID:1790,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.43685492459134906,0.4606805180399142,0.6262010897088464,DOID:1891,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.6043553882423274,-0.41270679985636,-0.025289840981873094,DOID:1923,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.39365199728329675,1.0789731835801868,0.6881162328377088,DOID:1924,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.2670022983429588,0.0385909622570514,0.17585010899987683,DOID:1934,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.45315246706764334,1.570850481982359,1.570467755293447,DOID:2018,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.5119007925418748,0.02372611433404885,0.09432998193166418,DOID:2256,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.23657308997513532,0.7435793259982819,0.8667218095217133,DOID:2355,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.23888921872780944,-0.12639956438918418,0.044821871944744136,DOID:2531,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.2570392345215393,-0.008289749264961664,0.45619166719611753,DOID:263,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.13991626796437975,0.1791313053467529,0.06981024037405233,DOID:2723,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.6214970231604339,0.7237371410634281,1.045961206368522,DOID:2786,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.22955984500575424,0.36466552841233046,-0.10580857766626568,DOID:289,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.2255743238766086,0.3299293571832637,0.22572042950541507,DOID:2952,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.8454989348355726,-0.7204999802588963,0.09068354571651098,DOID:2978,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.5490583836054431,-0.023391428057994098,-0.16364525428614457,DOID:2994,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.7523793442851465,0.47157248801106116,0.28158394129367675,DOID:303,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.2897781312870748,-0.3640112841384516,0.09424255569173519,DOID:3146,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.5168469310600231,1.1057027661055097,0.7646839806322673,DOID:3312,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.2831846364215435,0.3139737414448725,0.4659551025463516,DOID:3393,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.228746142157582,0.20063359174529244,0.30305222890624506,DOID:345,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.18629927512143465,1.2977010203019155,-0.2543628404518068,DOID:3463,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.20918080922457963,-0.054200306159106114,0.13344023945892378,DOID:3571,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.2738124961056419,-0.10766478099738833,0.5778854819062679,DOID:3620,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.1915563258404536,1.0777939724077343,1.6643669027200776,DOID:3650,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.29530151163533547,0.581344850220286,0.936567993549476,DOID:374,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.27058795336736463,0.2361552412185857,0.3709457187641744,DOID:381,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.38641616599636475,0.4313053665021651,1.541497958399712,DOID:3891,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.1281819005947267,0.3355780577033022,-0.14230727497246587,DOID:403,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.6591640180113563,1.042436299412908,0.10668594654841779,DOID:4079,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.3144991635583361,-0.022668468319215238,0.055587703054746314,DOID:4159,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.20279423953974554,0.08416330831729694,0.48035814014001976,DOID:417,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.7513240813494076,-0.13549345962207027,2.22920481893679,DOID:421,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.357762106274905,0.43567764581366986,0.6328149022573106,DOID:423,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.3238155545932384,0.3549412053679351,1.3132298455803677,DOID:480,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.4786838925657572,0.8329943278422283,-0.22304879052440718,DOID:4866,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.4465302817665524,0.5011781979291925,1.0591942863390034,DOID:4964,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.2943378231751177,0.683393886202836,0.3378839632341752,DOID:50,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.23018503067571913,0.40083080221912976,0.48814199785708845,DOID:5082,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.3650730803966091,1.5569144608789989,0.43663646729763655,DOID:5418,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.31958739781320805,0.19067010148728383,0.37675203199947066,DOID:5679,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.30350526401531597,-0.19853421411809924,1.3321369863180965,DOID:6000,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.20608619967474517,0.23957709567945723,0.2785990535372741,DOID:6050,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.5250731030381792,0.7705150102255218,0.4341490223899742,DOID:607,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.2844797765974455,0.6236606505897888,1.6686297638876366,DOID:6498,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.3878152880078079,0.12784877157407518,0.7680134224424295,DOID:680,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.3172135481554639,1.4409333611811586,2.00209890362713,DOID:700,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.16421066563688974,0.3437061652810682,0.31723470985979335,DOID:7148,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.14034659773925662,0.7117404146743886,0.0796509495787164,DOID:7327,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.1478840950624675,0.9409716327072061,0.710793949335763,DOID:76,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.5423378290819586,0.7397390438008034,1.304246463044499,DOID:767,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.09268504854006016,-0.01129446138691258,0.750522737260006,DOID:8469,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.1766401091280857,-0.07415695145192513,-0.03336766708854402,DOID:848,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.7087020346762476,0.643762526016431,0.7885267203992392,DOID:898,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.4530029464822209,0.47748043990092554,2.0663030951600505,DOID:9252,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.7069511670759713,0.22610082672872409,0.767297794473176,DOID:934,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.23069225247431016,-0.13798288326905198,0.09607255751964454,DOID:9351,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.8614032586549578,0.9339824891398854,0.4838384732129846,DOID:9406,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.3269947066698842,0.2623647536164967,0.5219759233746079,DOID:9455,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.5765345491535968,0.22166043356773413,1.141346966348668,DOID:974,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.15876454046225694,-0.3027868533940139,-0.36465307072516806,DOID:9741,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.5316759872300645,0.4656291296825182,1.5483302800243526,DOID:9837,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.9787665299021793,1.752440160624916,1.3238995138526555,DOID:9884,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.0365641940105128,0.9930605972513717,0.6367607523709689,DOID:9975,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.4921686748580539,1.081974207630833,1.0972051816273625,DOID:9993,DisGeNet,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.475940839991414,0.5564560724191236,0.29510266906814714,GO:0000725,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.2021337326183688,1.745077960142222,0.7661361290944378,GO:0001676,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.5866312768506705,0.46635182134536496,0.842955029655143,GO:0006261,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.8933369575169364,0.28945328056260744,0.43373649262950037,GO:0006302,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.6944953474746816,0.3624241993031228,0.43456470444238704,GO:0006333,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.8679039013948945,1.5628348067216327,2.252644324388893,GO:0006364,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.4288438782990246,1.2178480612281533,0.9863527006063202,GO:0006402,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.9391167879300447,1.9746665831815624,2.351975080711264,GO:0006414,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.44152085458336676,-0.12099418957599115,-0.4258742782070846,GO:0006470,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.8577099145142372,0.03491468533837201,0.24538258020260717,GO:0006473,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.8597693872490206,1.1288173351712198,0.29031989505235556,GO:0006479,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.6501587706645595,1.7601477122149112,0.15300769218138646,GO:0006486,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.1148182197261418,0.21824712957816528,-0.07172097108323852,GO:0006497,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.9351761769527025,1.008759830118462,-0.1699636748924685,GO:0006611,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.30271753976403637,0.2600492079204976,-0.06129158333512519,GO:0006650,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.4920459985498198,1.2477764578487451,3.012712426420491,GO:0006805,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
2.5449218793308024,1.9500433879407861,1.3649774067117069,GO:0006813,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.28473115125513,1.5198612683864303,0.44168509977408293,GO:0006816,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.6638469281385762,1.2729482446490876,2.4363592377552044,GO:0006865,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.2798635777553423,0.5442562939795932,1.1584872326488578,GO:0006888,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.27628200285912025,-0.02633619194659736,-0.013604722525217097,GO:0006979,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.09244401530272547,0.16963276418328413,0.06229763406187283,GO:0006986,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.5282744364398577,0.7199683228934507,1.548568820505001,GO:0007030,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.2574710127434125,-0.20188644972089592,-0.16084689941170022,GO:0007033,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.6871213122509525,1.1910946994032665,0.22009957039710784,GO:0007051,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
2.377271870556786,2.4033406934625776,1.8079619454861025,GO:0007268,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.985815431535838,0.8954757815757105,1.0641445745457714,GO:0008033,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.8455665502137808,-0.06243028679628531,0.1772944538801197,GO:0009062,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
1.116568858508297,1.2511275596461386,-0.13096784230931846,GO:0009168,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
0.5514459298786196,0.8356504493443928,0.9876828878529852,GO:0010038,GOBP,HumanBase-global,Node2vec++,100.0,100.0,2.0
